nomor_cabai,gambar,berat_cabai,kadar_air,label
10,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 10a_5_2.png,3.69,14.36,sedang
10,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 10b_3_0.png,3.9,18.97,sedang
10,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 10b_3_1.png,3.9,18.97,sedang
10,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 10b_3_2.png,3.9,18.97,sedang
10,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 10b_4_0.png,3.79,16.62,sedang
10,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 10b_4_1.png,3.79,16.62,sedang
10,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 10b_4_2.png,3.79,16.62,sedang
10,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 10b_5_0.png,3.69,14.36,sedang
10,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 10b_5_1.png,3.69,14.36,sedang
10,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 10b_5_2.png,3.69,14.36,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11a_3_0.png,1.39,30.22,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11a_3_1.png,1.39,30.22,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11a_3_2.png,1.39,30.22,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11a_4_0.png,1.32,26.52,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11a_4_1.png,1.32,26.52,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11a_4_2.png,1.32,26.52,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11a_5_0.png,1.29,24.81,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11a_5_1.png,1.29,24.81,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11a_5_2.png,1.29,24.81,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11b_3_0.png,1.39,30.22,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11b_3_1.png,1.39,30.22,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11b_3_2.png,1.39,30.22,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11b_4_0.png,1.32,26.52,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11b_4_1.png,1.32,26.52,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11b_4_2.png,1.32,26.52,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11b_5_0.png,1.29,24.81,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11b_5_1.png,1.29,24.81,sedang
11,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 11b_5_2.png,1.29,24.81,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12a_3_0.png,1.25,36,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12a_3_1.png,1.25,36,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12a_3_2.png,1.25,36,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12a_4_0.png,1.17,31.62,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12a_4_1.png,1.17,31.62,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12a_4_2.png,1.17,31.62,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12a_5_0.png,1.12,28.57,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12a_5_1.png,1.12,28.57,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12a_5_2.png,1.12,28.57,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12b_3_0.png,1.25,36,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12b_3_1.png,1.25,36,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12b_3_2.png,1.25,36,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12b_4_0.png,1.17,31.62,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12b_4_1.png,1.17,31.62,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12b_4_2.png,1.17,31.62,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12b_5_0.png,1.12,28.57,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12b_5_1.png,1.12,28.57,sedang
12,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 12b_5_2.png,1.12,28.57,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13a_3_0.png,2.95,27.12,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13a_3_1.png,2.95,27.12,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13a_3_2.png,2.95,27.12,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13a_4_0.png,2.8,23.21,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13a_4_1.png,2.8,23.21,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13a_4_2.png,2.8,23.21,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13a_5_0.png,2.69,20.07,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13a_5_1.png,2.69,20.07,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13a_5_2.png,2.69,20.07,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13b_3_0.png,2.95,27.12,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13b_3_1.png,2.95,27.12,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13b_3_2.png,2.95,27.12,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13b_4_0.png,2.8,23.21,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13b_4_1.png,2.8,23.21,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13b_4_2.png,2.8,23.21,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13b_5_0.png,2.69,20.07,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13b_5_1.png,2.69,20.07,sedang
13,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 13b_5_2.png,2.69,20.07,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14a_3_0.png,5.5,20.55,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14a_3_1.png,5.5,20.55,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14a_3_2.png,5.5,20.55,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14a_4_0.png,5.28,17.23,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14a_4_1.png,5.28,17.23,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14a_4_2.png,5.28,17.23,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14a_5_0.png,5.14,14.98,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14a_5_1.png,5.14,14.98,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14a_5_2.png,5.14,14.98,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14b_3_0.png,5.5,20.55,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14b_3_1.png,5.5,20.55,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14b_3_2.png,5.5,20.55,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14b_4_0.png,5.28,17.23,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14b_4_1.png,5.28,17.23,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14b_4_2.png,5.28,17.23,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14b_5_0.png,5.14,14.98,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14b_5_1.png,5.14,14.98,sedang
14,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 14b_5_2.png,5.14,14.98,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15a_3_0.png,3.08,19.81,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15a_3_1.png,3.08,19.81,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15a_3_2.png,3.08,19.81,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15a_4_0.png,2.94,15.99,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15a_4_1.png,2.94,15.99,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15a_4_2.png,2.94,15.99,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15a_5_0.png,2.9,14.83,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15a_5_1.png,2.9,14.83,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15a_5_2.png,2.9,14.83,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15b_3_0.png,3.08,19.81,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15b_3_1.png,3.08,19.81,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15b_3_2.png,3.08,19.81,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15b_4_0.png,2.94,15.99,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15b_4_1.png,2.94,15.99,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15b_4_2.png,2.94,15.99,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15b_5_0.png,2.9,14.83,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15b_5_1.png,2.9,14.83,sedang
15,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 15b_5_2.png,2.9,14.83,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16a_3_0.png,2.93,25.94,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16a_3_1.png,2.93,25.94,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16a_3_2.png,2.93,25.94,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16a_4_0.png,2.78,21.94,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16a_4_1.png,2.78,21.94,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16a_4_2.png,2.78,21.94,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16a_5_0.png,2.67,18.73,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16a_5_1.png,2.67,18.73,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16a_5_2.png,2.67,18.73,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16b_3_0.png,2.93,25.94,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16b_3_1.png,2.93,25.94,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16b_3_1.png,2.93,25.94,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16b_4_0.png,2.78,21.94,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16b_4_1.png,2.78,21.94,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16b_4_2.png,2.78,21.94,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16b_5_0.png,2.67,18.73,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16b_5_1.png,2.67,18.73,sedang
16,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 16b_5_2.png,2.67,18.73,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17a_3_0.png,3.19,22.57,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17a_3_1.png,3.19,22.57,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17a_3_2.png,3.19,22.57,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17a_4_0.png,3.07,19.54,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17a_4_1.png,3.07,19.54,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17a_4_2.png,3.07,19.54,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17a_5_0.png,2.99,17.39,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17a_5_1.png,2.99,17.39,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17a_5_2.png,2.99,17.39,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17b_3_0.png,3.19,22.57,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17b_3_1.png,3.19,22.57,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17b_3_2.png,3.19,22.57,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17b_4_0.png,3.07,19.54,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17b_4_1.png,3.07,19.54,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17b_4_2.png,3.07,19.54,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17b_5_0.png,2.99,17.39,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17b_5_1.png,2.99,17.39,sedang
17,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 17b_5_2.png,2.99,17.39,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18a_3_0.png,3.85,21.82,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18a_3_1.png,3.85,21.82,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18a_3_2.png,3.85,21.82,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18a_4_0.png,3.68,18.21,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18a_4_1.png,3.68,18.21,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18a_4_2.png,3.68,18.21,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18a_5_0.png,3.57,15.69,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18a_5_1.png,3.57,15.69,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18a_5_2.png,3.57,15.69,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18b_3_0.png,3.85,21.82,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18b_3_1.png,3.85,21.82,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18b_3_2.png,3.85,21.82,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18b_4_0.png,3.68,18.21,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18b_4_1.png,3.68,18.21,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18b_4_2.png,3.68,18.21,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18b_5_0.png,3.57,15.69,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18b_5_1.png,3.57,15.69,sedang
18,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 18b_5_2.png,3.57,15.69,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19a_3_0.png,4.04,21.29,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19a_3_1.png,4.04,21.29,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19a_3_2.png,4.04,21.29,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19a_4_0.png,3.9,18.46,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19a_4_1.png,3.9,18.46,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19a_4_2.png,3.9,18.46,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19a_5_0.png,3.79,16.09,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19a_5_1.png,3.79,16.09,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19a_5_2.png,3.79,16.09,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19b_3_0.png,4.04,21.29,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19b_3_1.png,4.04,21.29,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19b_3_2.png,4.04,21.29,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19b_4_0.png,3.9,18.46,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19b_4_1.png,3.9,18.46,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19b_4_2.png,3.9,18.46,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19b_5_0.png,3.79,16.09,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19b_5_1.png,3.79,16.09,sedang
19,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 19b_5_2.png,3.79,16.09,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20a_3_0.png,2.54,20.87,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20a_3_1.png,2.54,20.87,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20a_3_2.png,2.54,20.87,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20a_4_0.png,2.44,17.62,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20a_4_1.png,2.44,17.62,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20a_4_2.png,2.44,17.62,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20a_5_0.png,2.37,15.19,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20a_5_1.png,2.37,15.19,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20a_5_2.png,2.37,15.19,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20b_3_0.png,2.54,20.87,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20b_3_1.png,2.54,20.87,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20b_3_2.png,2.54,20.87,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20b_4_0.png,2.44,17.62,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20b_4_1.png,2.44,17.62,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20b_4_2.png,2.44,17.62,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20b_5_0.png,2.37,15.19,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20b_5_1.png,2.37,15.19,sedang
20,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 20b_5_2.png,2.37,15.19,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21a_3_0.png,0.97,44.33,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21a_3_1.png,0.97,44.33,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21a_3_2.png,0.97,44.33,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21a_4_0.png,0.94,42.55,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21a_4_1.png,0.94,42.55,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21a_4_2.png,0.94,42.55,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21a_5_0.png,0.82,34.15,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21a_5_1.png,0.82,34.15,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21a_5_2.png,0.82,34.15,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21b_3_0.png,0.97,44.33,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21b_3_1.png,0.97,44.33,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21b_3_2.png,0.97,44.33,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21b_4_0.png,0.94,42.55,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21b_4_1.png,0.94,42.55,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21b_4_2.png,0.94,42.55,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21b_5_0.png,0.82,34.15,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21b_5_1.png,0.82,34.15,sedang
21,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 21b_5_2.png,0.82,34.15,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22a_3_0.png,2.23,41.26,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22a_3_1.png,2.23,41.26,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22a_3_2.png,2.23,41.26,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22a_4_0.png,2.09,37.32,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22a_4_1.png,2.09,37.32,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22a_4_2.png,2.09,37.32,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22a_5_0.png,1.85,29.19,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22a_5_1.png,1.85,29.19,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22a_5_2.png,1.85,29.19,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22b_3_0.png,2.23,41.26,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22b_3_1.png,2.23,41.26,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22b_3_2.png,2.23,41.26,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22b_4_0.png,2.09,37.32,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22b_4_1.png,2.09,37.32,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22b_4_2.png,2.09,37.32,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22b_5_0.png,1.85,29.19,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22b_5_1.png,1.85,29.19,sedang
22,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 22b_5_2.png,1.85,29.19,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23a_3_0.png,1.48,37.84,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23a_3_1.png,1.48,37.84,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23a_3_2.png,1.48,37.84,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23a_4_0.png,1.44,36.11,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23a_4_1.png,1.44,36.11,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23a_4_2.png,1.44,36.11,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23a_5_0.png,1.3,29.23,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23a_5_1.png,1.3,29.23,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23a_5_2.png,1.3,29.23,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23b_3_0.png,1.48,37.84,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23b_3_1.png,1.48,37.84,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23b_3_2.png,1.48,37.84,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23b_4_0.png,1.44,36.11,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23b_4_1.png,1.44,36.11,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23b_4_2.png,1.44,36.11,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23b_5_0.png,1.3,29.23,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23b_5_1.png,1.3,29.23,sedang
23,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 23b_5_2.png,1.3,29.23,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24a_3_0.png,1.8,27.22,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24a_3_1.png,1.8,27.22,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24a_3_2.png,1.8,27.22,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24a_4_0.png,1.81,27.62,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24a_4_1.png,1.81,27.62,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24a_4_2.png,1.81,27.62,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24a_5_0.png,1.7,22.94,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24a_5_1.png,1.7,22.94,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24a_5_2.png,1.7,22.94,sedang
24,/content/dataset/cabai_merah_keriting_augmented2/sedang/Cabai 24b_3_0.png,1.8,27.22,sedang
